UID          PID    PPID     LWP  C NLWP STIME TTY          TIME CMD
supprit   186052  179622  186160  0   29 20:12 ?        00:00:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=117 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=28737804616 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10655922350263436795,2566346770793995359,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186288  2   28 20:17 ?        00:01:37 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186289  0   28 20:17 ?        00:00:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186290  0   28 20:17 ?        00:00:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186291  0   28 20:17 ?        00:00:21 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186292  0   28 20:17 ?        00:00:06 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186293  0   28 20:17 ?        00:00:15 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186294  0   28 20:17 ?        00:00:09 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186295  0   28 20:17 ?        00:00:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186296  0   28 20:17 ?        00:00:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186382  0   28 20:17 ?        00:00:14 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186383  0   28 20:17 ?        00:00:13 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186384  0   28 20:17 ?        00:00:11 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186395  0   28 20:17 ?        00:00:06 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186396  0   28 20:17 ?        00:00:03 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186397  0   28 20:17 ?        00:00:02 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186398  0   28 20:17 ?        00:00:01 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186399  0   28 20:17 ?        00:00:01 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186400  0   28 20:17 ?        00:00:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186401  0   28 20:17 ?        00:00:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
supprit   186288  179622  186402  0   28 20:17 ?        00:00:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=179611 --enable-crash-reporter=8643113f-09cd-4e51-a33f-2c60e1423f76, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1771136723757587 --launch-time-ticks=29120684709 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10475232431982335657,1100463128577228278,2097152 --field-trial-handle=3,i,2982681678342136104,6410027753328422203,262144 --disable-features=EyeDropper --variations-seed-version=main@5d8196a879266de0bc463aecf6af4ba6d6cb2b81
